ProductCategoryKey,ProductSubcategoryKey,SalesTerritoryKey,GeographyKey,CustomerKey,ProductKey,CurrencyKey,OrderDateKey,DueDateKey,ShipDateKey,PromotionKey,SalesOrderNumber,SalesOrderLineNumber,RevisionNumber,OrderQuantity,UnitPrice,ExtendedAmount,UnitPriceDiscountPct,DiscountAmount,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmt,Freight,CarrierTrackingNumber,CustomerPONumber,CurrencyAlternateKey,CurrencyName,SalesTerritoryAlternateKey,SalesTerritoryRegion,SalesTerritoryCountry,SalesTerritoryGroup,ProductAlternateKey,WeightUnitMeasureCode,SizeUnitMeasureCode,EnglishProductName,SpanishProductName,FrenchProductName,StandardCost,FinishedGoodsFlag,Color,SafetyStockLevel,ReorderPoint,ListPrice,Size,SizeRange,Weight,DaysToManufacture,ProductLine,DealerPrice,Class,Style,ModelName,EnglishDescription,FrenchDescription,ChineseDescription,ArabicDescription,HebrewDescription,ThaiDescription,GermanDescription,JapaneseDescription,TurkishDescription,StartDate,EndDate,Status,CustomerAlternateKey,Title,FirstName,MiddleName,LastName,NameStyle,BirthDate,MaritalStatus,Suffix,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,EnglishEducation,SpanishEducation,FrenchEducation,EnglishOccupation,SpanishOccupation,FrenchOccupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,AddressLine2,Phone,DateFirstPurchase,CommuteDistance,City,StateProvinceCode,StateProvinceName,CountryRegionCode,EnglishCountryRegionName,SpanishCountryRegionName,FrenchCountryRegionName,PostalCode,ProductSubcategoryAlternateKey,EnglishProductSubcategoryName,SpanishProductSubcategoryName,FrenchProductSubcategoryName,ProductCategoryAlternateKey,EnglishProductCategoryName,SpanishProductCategoryName,FrenchProductCategoryName
1,1,9,13,14103,352,6,20030204,20030216,20030211,1,SO49204,1,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,null,null,AUD,Australian Dollar,9,Australia,Australia,Pacific,BK-M68S-38,LB ,CM ,"Mountain-200 Silver, 38","Montaña: 200, plateada, 38","VTT 200 argent, 38",1117.8559,true,Silver,100,75,2071.4196,38,38-40 CM,23.35,4,M ,1242.8518,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,Conduite sur terrains très accidentés. Idéal pour tous les niveaux de compétition. Utilise le même cadre HL que le Montain-100.,适用于环境恶劣的野外骑乘。可应对各种比赛的完美赛车。使用与 Mountain-100 相同的 HL 车架。,لقيادة المحترفين في المناطق الريفية. دراجة مُثلى لجميع مستويات المنافسة. تستخدم نفس هيكل HL Frame المستخدم في طراز Mountain-100.,לרכיבה רצינית בשטחים נידחים. מתאימים לכל רמה של תחרות. באופניים אלה נעשה שימוש ב- HL Frame (מסגרת HL) זהה לזו המצויה בדגם Mountain-100 (100-הררי),สำหรับการขี่ในเส้นทางผจญภัย  เหมาะที่สุดสำหรับการแข่งขันทุกระดับ  ใช้เฟรม HL เช่นเดียวกับในรุ่น Mountain-100,Mountainbike für Profis. Perfekt für alle Schwierigkeitsgrade geeignet. Mit dem gleichen HL-Rahmen wie das Mountain-100.,バック カントリーまたは全レベルの競技用で、Mountain-100 と同じ HL フレームを採用しています。,Gerçek arazi sürüşü. Tüm yarışma seviyeleri için mükemmel. Mountain-100 ile aynı HL kadro kullanılmıştır.,2002-07-01T00:00:00.000+0000,2003-06-30T00:00:00.000+0000,null,AW00014103,null,Monique,W,Blanco,false,1943-10-06,S,null,F,monique12@adventure-works.com,40000,2,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,2,6658 Rheem Blvd,null,1 (11) 500 555-0125,2003-02-04,5-10 Miles,Port Macquarie,NSW,New South Wales,AU,Australia,Australia,Australie,2444,1,Mountain Bikes,Bicicleta de montaña,VTT,1,Bikes,Bicicleta,Vélo
1,1,9,13,14103,588,6,20030917,20030929,20030924,1,SO54514,1,1,1,769.49,769.49,0,0,419.7784,419.7784,769.49,61.5592,19.2373,null,null,AUD,Australian Dollar,9,Australia,Australia,Pacific,BK-M38S-40,LB ,CM ,"Mountain-400-W Silver, 40","Montaña: 400 para mujer, plateada, 40","VTT 400 -W argent, 40",419.7784,true,Silver,100,75,769.49,40,38-40 CM,26.77,4,M ,461.694,M ,W ,Mountain-400-W,"This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.","Ce vélo offre un excellent rapport qualité-prix. Vif et facile à manœuvrer, il se conduit en toute tranquillité sur les chemins et les sentiers.",此自行车具有优越的性价比。它灵敏且易于操控，越野骑乘也可轻松胜任。,توفر هذه الدراجة مستوى عاليًا من الأداء في حدود ميزانية معينة. فهي تتميز بسرعة الاستجابة وإمكانية القيام بمناورات، هذا بالإضافة إلى إمكاناتها الفائقة التي تمنح الثقة في القيادة على الطرق غير الممهدة.,"אופניים אלה מספקים רמת ביצועים גבוהה במחיר סביר.  הם נענים וקלים לתמרון ומציעים ""ראש שקט"" כשתחליט לרכב במשעולים.",จักรยานรุ่นนี้มีประสิทธิภาพสูง ในราคาประหยัด  ควบคุมง่าย ทันใจ และให้ความมั่นใจเปี่ยมล้นเมื่อคุณต้องการขี่แบบออฟโรด,Dieses Fahrrad bietet ein erstklassiges Preis-/Leistungsverhältnis. Auf seine Reaktionsschnelligkeit und leichte Steuerung können Sie sich im Gelände voll verlassen.,この自転車は予算内で高性能を提供します。応答性と操作性に優れ、オフロードでもゆったりした気分で乗ることができます。,"""Bu bisiklet hem hesaplıdır, hem de yüksek seviyede performans gösterir. Duyarlıdır ve manevra kabiliyeti yüksektir, araziye çıkmak istediğinizde güven verir.""",2003-07-01T00:00:00.000+0000,null,Current,AW00014103,null,Monique,W,Blanco,false,1943-10-06,S,null,F,monique12@adventure-works.com,40000,2,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,2,6658 Rheem Blvd,null,1 (11) 500 555-0125,2003-02-04,5-10 Miles,Port Macquarie,NSW,New South Wales,AU,Australia,Australia,Australie,2444,1,Mountain Bikes,Bicicleta de montaña,VTT,1,Bikes,Bicicleta,Vélo
1,1,9,13,14303,360,6,20030323,20030404,20030330,1,SO49754,1,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,null,null,AUD,Australian Dollar,9,Australia,Australia,Pacific,BK-M68B-42,LB ,CM ,"Mountain-200 Black, 42","Montaña: 200, negra, 42","VTT 200 noir, 42",1105.81,true,Black,100,75,2049.0982,42,42-46 CM,23.77,4,M ,1229.4589,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,Conduite sur terrains très accidentés. Idéal pour tous les niveaux de compétition. Utilise le même cadre HL que le Montain-100.,适用于环境恶劣的野外骑乘。可应对各种比赛的完美赛车。使用与 Mountain-100 相同的 HL 车架。,لقيادة المحترفين في المناطق الريفية. دراجة مُثلى لجميع مستويات المنافسة. تستخدم نفس هيكل HL Frame المستخدم في طراز Mountain-100.,לרכיבה רצינית בשטחים נידחים. מתאימים לכל רמה של תחרות. באופניים אלה נעשה שימוש ב- HL Frame (מסגרת HL) זהה לזו המצויה בדגם Mountain-100 (100-הררי),สำหรับการขี่ในเส้นทางผจญภัย  เหมาะที่สุดสำหรับการแข่งขันทุกระดับ  ใช้เฟรม HL เช่นเดียวกับในรุ่น Mountain-100,Mountainbike für Profis. Perfekt für alle Schwierigkeitsgrade geeignet. Mit dem gleichen HL-Rahmen wie das Mountain-100.,バック カントリーまたは全レベルの競技用で、Mountain-100 と同じ HL フレームを採用しています。,Gerçek arazi sürüşü. Tüm yarışma seviyeleri için mükemmel. Mountain-100 ile aynı HL kadro kullanılmıştır.,2002-07-01T00:00:00.000+0000,2003-06-30T00:00:00.000+0000,null,AW00014303,null,Briana,J,Ramos,false,1962-06-20,M,null,F,briana14@adventure-works.com,60000,1,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,1,2944 Shuey Ave.,null,1 (11) 500 555-0174,2003-03-23,0-1 Miles,Port Macquarie,NSW,New South Wales,AU,Australia,Australia,Australie,2444,1,Mountain Bikes,Bicicleta de montaña,VTT,1,Bikes,Bicicleta,Vélo
1,1,9,13,14303,589,6,20031006,20031018,20031013,1,SO55664,1,1,1,769.49,769.49,0,0,419.7784,419.7784,769.49,61.5592,19.2373,null,null,AUD,Australian Dollar,9,Australia,Australia,Pacific,BK-M38S-42,LB ,CM ,"Mountain-400-W Silver, 42","Montaña: 400 para mujer, plateada, 42","VTT 400 -W argent, 42",419.7784,true,Silver,100,75,769.49,42,42-46 CM,27.13,4,M ,461.694,M ,W ,Mountain-400-W,"This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.","Ce vélo offre un excellent rapport qualité-prix. Vif et facile à manœuvrer, il se conduit en toute tranquillité sur les chemins et les sentiers.",此自行车具有优越的性价比。它灵敏且易于操控，越野骑乘也可轻松胜任。,توفر هذه الدراجة مستوى عاليًا من الأداء في حدود ميزانية معينة. فهي تتميز بسرعة الاستجابة وإمكانية القيام بمناورات، هذا بالإضافة إلى إمكاناتها الفائقة التي تمنح الثقة في القيادة على الطرق غير الممهدة.,"אופניים אלה מספקים רמת ביצועים גבוהה במחיר סביר.  הם נענים וקלים לתמרון ומציעים ""ראש שקט"" כשתחליט לרכב במשעולים.",จักรยานรุ่นนี้มีประสิทธิภาพสูง ในราคาประหยัด  ควบคุมง่าย ทันใจ และให้ความมั่นใจเปี่ยมล้นเมื่อคุณต้องการขี่แบบออฟโรด,Dieses Fahrrad bietet ein erstklassiges Preis-/Leistungsverhältnis. Auf seine Reaktionsschnelligkeit und leichte Steuerung können Sie sich im Gelände voll verlassen.,この自転車は予算内で高性能を提供します。応答性と操作性に優れ、オフロードでもゆったりした気分で乗ることができます。,"""Bu bisiklet hem hesaplıdır, hem de yüksek seviyede performans gösterir. Duyarlıdır ve manevra kabiliyeti yüksektir, araziye çıkmak istediğinizde güven verir.""",2003-07-01T00:00:00.000+0000,null,Current,AW00014303,null,Briana,J,Ramos,false,1962-06-20,M,null,F,briana14@adventure-works.com,60000,1,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,1,2944 Shuey Ave.,null,1 (11) 500 555-0174,2003-03-23,0-1 Miles,Port Macquarie,NSW,New South Wales,AU,Australia,Australia,Australie,2444,1,Mountain Bikes,Bicicleta de montaña,VTT,1,Bikes,Bicicleta,Vélo
1,1,9,13,17288,588,6,20040403,20040415,20040410,1,SO67483,1,1,1,769.49,769.49,0,0,419.7784,419.7784,769.49,61.5592,19.2373,null,null,AUD,Australian Dollar,9,Australia,Australia,Pacific,BK-M38S-40,LB ,CM ,"Mountain-400-W Silver, 40","Montaña: 400 para mujer, plateada, 40","VTT 400 -W argent, 40",419.7784,true,Silver,100,75,769.49,40,38-40 CM,26.77,4,M ,461.694,M ,W ,Mountain-400-W,"This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.","Ce vélo offre un excellent rapport qualité-prix. Vif et facile à manœuvrer, il se conduit en toute tranquillité sur les chemins et les sentiers.",此自行车具有优越的性价比。它灵敏且易于操控，越野骑乘也可轻松胜任。,توفر هذه الدراجة مستوى عاليًا من الأداء في حدود ميزانية معينة. فهي تتميز بسرعة الاستجابة وإمكانية القيام بمناورات، هذا بالإضافة إلى إمكاناتها الفائقة التي تمنح الثقة في القيادة على الطرق غير الممهدة.,"אופניים אלה מספקים רמת ביצועים גבוהה במחיר סביר.  הם נענים וקלים לתמרון ומציעים ""ראש שקט"" כשתחליט לרכב במשעולים.",จักรยานรุ่นนี้มีประสิทธิภาพสูง ในราคาประหยัด  ควบคุมง่าย ทันใจ และให้ความมั่นใจเปี่ยมล้นเมื่อคุณต้องการขี่แบบออฟโรด,Dieses Fahrrad bietet ein erstklassiges Preis-/Leistungsverhältnis. Auf seine Reaktionsschnelligkeit und leichte Steuerung können Sie sich im Gelände voll verlassen.,この自転車は予算内で高性能を提供します。応答性と操作性に優れ、オフロードでもゆったりした気分で乗ることができます。,"""Bu bisiklet hem hesaplıdır, hem de yüksek seviyede performans gösterir. Duyarlıdır ve manevra kabiliyeti yüksektir, araziye çıkmak istediğinizde güven verir.""",2003-07-01T00:00:00.000+0000,null,Current,AW00017288,null,Dwayne,R,Torres,false,1969-09-19,S,null,M,dwayne11@adventure-works.com,120000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,0,2,4641 Brown St.,null,1 (11) 500 555-0161,2001-09-30,0-1 Miles,Port Macquarie,NSW,New South Wales,AU,Australia,Australia,Australie,2444,1,Mountain Bikes,Bicicleta de montaña,VTT,1,Bikes,Bicicleta,Vélo
1,1,9,13,11914,350,6,20020420,20020502,20020427,1,SO45946,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,null,null,AUD,Australian Dollar,9,Australia,Australia,Pacific,BK-M82B-44,LB ,CM ,"Mountain-100 Black, 44","Montaña: 100, negra, 44","VTT 100 noir, 44",1898.0944,true,Black,100,75,3374.99,44,42-46 CM,21.13,4,M ,2024.994,H ,U ,Mountain-100,"Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.","VTT de compétition haut de gamme. Plusieurs options d'amélioration des performances : cadre HL, suspension avant particulièrement souple et traction adaptée à tous les terrains.",高档竞赛山地车。性能得到进一步增强，包括创新的 HL 车架、极其平稳的前悬架以及适用于所有地形的出色牵引力。,دراجة سباقات مخصصة للقيادة في الجبال من أعلى طراز. تتضمن خيارات تحسين الأداء هيكل HL Frame الإبداعي، والتعليق الأمامي ذي السلاسة الفائقة، وقوة الجر المناسبة لجميع أنواع الأراضي.,"אופני הרים תחרותיים מהשורה הראשונה. אפשרויות לשיפור ביצועים הכוללות HL Frame (מסגרת (HL, שיכוך קדמי חלק במיוחד ואחיזת כביש המתאימה לכל סוגי השטח.",สุดยอดจักรยานภูเขาสำหรับการแข่งขัน สมบูรณ์แบบด้วยองค์ประกอบสำหรับประสิทธิภาพสูงสุด เช่น เฟรม HL นวัตกรรมใหม่ ระบบกันกระเทือนด้านหน้าที่นุ่มนวลเป็นพิเศษ และยางที่ยึดเกาะทุกสภาพเส้นทาง,"""Top-Mountainbike für Profis. Mit innovativem HL-Rahmen, Vorderradaufhängung mit extrem guter Federung und Beschleunigung für alle Geländearten.""",最高級の競技用マウンテン バイクです。性能強化オプションとしては、革新的な HL フレーム、スーパー スムーズなフロント サスペンション、地形を選ばないトラクションなどがあります。,"""En üst model rekabetçi dağ bisikleti. Performans yükselten opsiyonları arasında yenilikçi HL kadro, aşırı hassas ön süspansiyon ve her çeşit toprakta yol tutuşu bulunmaktadır.""",2001-07-01T00:00:00.000+0000,2002-06-30T00:00:00.000+0000,null,AW00011914,null,Meagan,M,Rana,false,1968-05-08,S,null,F,meagan11@adventure-works.com,70000,0,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,0,1,7867 F Mt Hood Circle,null,1 (11) 500 555-0118,2002-04-20,0-1 Miles,Port Macquarie,NSW,New South Wales,AU,Australia,Australia,Australie,2444,1,Mountain Bikes,Bicicleta de montaña,VTT,1,Bikes,Bicicleta,Vélo
1,1,9,13,11914,363,6,20030923,20031005,20030930,1,SO54869,1,1,1,2294.99,2294.99,0,0,1251.9813,1251.9813,2294.99,183.5992,57.3748,null,null,AUD,Australian Dollar,9,Australia,Australia,Pacific,BK-M68B-46,LB ,CM ,"Mountain-200 Black, 46","Montaña: 200, negra, 46","VTT 200 noir, 46",1251.9813,true,Black,100,75,2294.99,46,42-46 CM,24.13,4,M ,1376.994,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,Conduite sur terrains très accidentés. Idéal pour tous les niveaux de compétition. Utilise le même cadre HL que le Montain-100.,适用于环境恶劣的野外骑乘。可应对各种比赛的完美赛车。使用与 Mountain-100 相同的 HL 车架。,لقيادة المحترفين في المناطق الريفية. دراجة مُثلى لجميع مستويات المنافسة. تستخدم نفس هيكل HL Frame المستخدم في طراز Mountain-100.,לרכיבה רצינית בשטחים נידחים. מתאימים לכל רמה של תחרות. באופניים אלה נעשה שימוש ב- HL Frame (מסגרת HL) זהה לזו המצויה בדגם Mountain-100 (100-הררי),สำหรับการขี่ในเส้นทางผจญภัย  เหมาะที่สุดสำหรับการแข่งขันทุกระดับ  ใช้เฟรม HL เช่นเดียวกับในรุ่น Mountain-100,Mountainbike für Profis. Perfekt für alle Schwierigkeitsgrade geeignet. Mit dem gleichen HL-Rahmen wie das Mountain-100.,バック カントリーまたは全レベルの競技用で、Mountain-100 と同じ HL フレームを採用しています。,Gerçek arazi sürüşü. Tüm yarışma seviyeleri için mükemmel. Mountain-100 ile aynı HL kadro kullanılmıştır.,2003-07-01T00:00:00.000+0000,null,Current,AW00011914,null,Meagan,M,Rana,false,1968-05-08,S,null,F,meagan11@adventure-works.com,70000,0,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,0,1,7867 F Mt Hood Circle,null,1 (11) 500 555-0118,2002-04-20,0-1 Miles,Port Macquarie,NSW,New South Wales,AU,Australia,Australia,Australie,2444,1,Mountain Bikes,Bicicleta de montaña,VTT,1,Bikes,Bicicleta,Vélo
1,1,9,13,11095,359,6,20030731,20030812,20030807,1,SO51683,1,1,1,2294.99,2294.99,0,0,1251.9813,1251.9813,2294.99,183.5992,57.3748,null,null,AUD,Australian Dollar,9,Australia,Australia,Pacific,BK-M68B-38,LB ,CM ,"Mountain-200 Black, 38","Montaña: 200, negra, 38","VTT 200 noir, 38",1251.9813,true,Black,100,75,2294.99,38,38-40 CM,23.35,4,M ,1376.994,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,Conduite sur terrains très accidentés. Idéal pour tous les niveaux de compétition. Utilise le même cadre HL que le Montain-100.,适用于环境恶劣的野外骑乘。可应对各种比赛的完美赛车。使用与 Mountain-100 相同的 HL 车架。,لقيادة المحترفين في المناطق الريفية. دراجة مُثلى لجميع مستويات المنافسة. تستخدم نفس هيكل HL Frame المستخدم في طراز Mountain-100.,לרכיבה רצינית בשטחים נידחים. מתאימים לכל רמה של תחרות. באופניים אלה נעשה שימוש ב- HL Frame (מסגרת HL) זהה לזו המצויה בדגם Mountain-100 (100-הררי),สำหรับการขี่ในเส้นทางผจญภัย  เหมาะที่สุดสำหรับการแข่งขันทุกระดับ  ใช้เฟรม HL เช่นเดียวกับในรุ่น Mountain-100,Mountainbike für Profis. Perfekt für alle Schwierigkeitsgrade geeignet. Mit dem gleichen HL-Rahmen wie das Mountain-100.,バック カントリーまたは全レベルの競技用で、Mountain-100 と同じ HL フレームを採用しています。,Gerçek arazi sürüşü. Tüm yarışma seviyeleri için mükemmel. Mountain-100 ile aynı HL kadro kullanılmıştır.,2003-07-01T00:00:00.000+0000,null,Current,AW00011095,null,Chad,null,Kumar,false,1962-09-01,S,null,M,chad9@adventure-works.com,70000,1,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,1,1681 Lighthouse Way,null,1 (11) 500 555-0151,2001-10-02,5-10 Miles,Port Macquarie,NSW,New South Wales,AU,Australia,Australia,Australie,2444,1,Mountain Bikes,Bicicleta de montaña,VTT,1,Bikes,Bicicleta,Vélo
1,1,9,13,11095,351,6,20011002,20011014,20011009,1,SO44325,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,null,null,AUD,Australian Dollar,9,Australia,Australia,Pacific,BK-M82B-48,LB ,CM ,"Mountain-100 Black, 48","Montaña: 100, negra, 48","VTT 100 noir, 48",1898.0944,true,Black,100,75,3374.99,48,48-52 CM,21.42,4,M ,2024.994,H ,U ,Mountain-100,"Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.","VTT de compétition haut de gamme. Plusieurs options d'amélioration des performances : cadre HL, suspension avant particulièrement souple et traction adaptée à tous les terrains.",高档竞赛山地车。性能得到进一步增强，包括创新的 HL 车架、极其平稳的前悬架以及适用于所有地形的出色牵引力。,دراجة سباقات مخصصة للقيادة في الجبال من أعلى طراز. تتضمن خيارات تحسين الأداء هيكل HL Frame الإبداعي، والتعليق الأمامي ذي السلاسة الفائقة، وقوة الجر المناسبة لجميع أنواع الأراضي.,"אופני הרים תחרותיים מהשורה הראשונה. אפשרויות לשיפור ביצועים הכוללות HL Frame (מסגרת (HL, שיכוך קדמי חלק במיוחד ואחיזת כביש המתאימה לכל סוגי השטח.",สุดยอดจักรยานภูเขาสำหรับการแข่งขัน สมบูรณ์แบบด้วยองค์ประกอบสำหรับประสิทธิภาพสูงสุด เช่น เฟรม HL นวัตกรรมใหม่ ระบบกันกระเทือนด้านหน้าที่นุ่มนวลเป็นพิเศษ และยางที่ยึดเกาะทุกสภาพเส้นทาง,"""Top-Mountainbike für Profis. Mit innovativem HL-Rahmen, Vorderradaufhängung mit extrem guter Federung und Beschleunigung für alle Geländearten.""",最高級の競技用マウンテン バイクです。性能強化オプションとしては、革新的な HL フレーム、スーパー スムーズなフロント サスペンション、地形を選ばないトラクションなどがあります。,"""En üst model rekabetçi dağ bisikleti. Performans yükselten opsiyonları arasında yenilikçi HL kadro, aşırı hassas ön süspansiyon ve her çeşit toprakta yol tutuşu bulunmaktadır.""",2001-07-01T00:00:00.000+0000,2002-06-30T00:00:00.000+0000,null,AW00011095,null,Chad,null,Kumar,false,1962-09-01,S,null,M,chad9@adventure-works.com,70000,1,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,1,1681 Lighthouse Way,null,1 (11) 500 555-0151,2001-10-02,5-10 Miles,Port Macquarie,NSW,New South Wales,AU,Australia,Australia,Australie,2444,1,Mountain Bikes,Bicicleta de montaña,VTT,1,Bikes,Bicicleta,Vélo
1,1,9,13,16623,357,6,20040610,20040622,20040617,1,SO72624,1,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,null,null,AUD,Australian Dollar,9,Australia,Australia,Pacific,BK-M68S-46,LB ,CM ,"Mountain-200 Silver, 46","Montaña: 200, plateada, 46","VTT 200 argent, 46",1265.6195,true,Silver,100,75,2319.99,46,42-46 CM,24.13,4,M ,1391.994,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,Conduite sur terrains très accidentés. Idéal pour tous les niveaux de compétition. Utilise le même cadre HL que le Montain-100.,适用于环境恶劣的野外骑乘。可应对各种比赛的完美赛车。使用与 Mountain-100 相同的 HL 车架。,لقيادة المحترفين في المناطق الريفية. دراجة مُثلى لجميع مستويات المنافسة. تستخدم نفس هيكل HL Frame المستخدم في طراز Mountain-100.,לרכיבה רצינית בשטחים נידחים. מתאימים לכל רמה של תחרות. באופניים אלה נעשה שימוש ב- HL Frame (מסגרת HL) זהה לזו המצויה בדגם Mountain-100 (100-הררי),สำหรับการขี่ในเส้นทางผจญภัย  เหมาะที่สุดสำหรับการแข่งขันทุกระดับ  ใช้เฟรม HL เช่นเดียวกับในรุ่น Mountain-100,Mountainbike für Profis. Perfekt für alle Schwierigkeitsgrade geeignet. Mit dem gleichen HL-Rahmen wie das Mountain-100.,バック カントリーまたは全レベルの競技用で、Mountain-100 と同じ HL フレームを採用しています。,Gerçek arazi sürüşü. Tüm yarışma seviyeleri için mükemmel. Mountain-100 ile aynı HL kadro kullanılmıştır.,2003-07-01T00:00:00.000+0000,null,Current,AW00016623,null,Andres,L,Lal,false,1973-09-04,S,null,M,andres5@adventure-works.com,150000,5,5,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,4,4976 Singingwood Court,null,1 (11) 500 555-0127,2001-07-22,0-1 Miles,Port Macquarie,NSW,New South Wales,AU,Australia,Australia,Australie,2444,1,Mountain Bikes,Bicicleta de montaña,VTT,1,Bikes,Bicicleta,Vélo
1,1,7,202,28547,360,100,20020811,20020823,20020818,1,SO47152,1,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,null,null,USD,US Dollar,7,France,France,Europe,BK-M68B-42,LB ,CM ,"Mountain-200 Black, 42","Montaña: 200, negra, 42","VTT 200 noir, 42",1105.81,true,Black,100,75,2049.0982,42,42-46 CM,23.77,4,M ,1229.4589,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,Conduite sur terrains très accidentés. Idéal pour tous les niveaux de compétition. Utilise le même cadre HL que le Montain-100.,适用于环境恶劣的野外骑乘。可应对各种比赛的完美赛车。使用与 Mountain-100 相同的 HL 车架。,لقيادة المحترفين في المناطق الريفية. دراجة مُثلى لجميع مستويات المنافسة. تستخدم نفس هيكل HL Frame المستخدم في طراز Mountain-100.,לרכיבה רצינית בשטחים נידחים. מתאימים לכל רמה של תחרות. באופניים אלה נעשה שימוש ב- HL Frame (מסגרת HL) זהה לזו המצויה בדגם Mountain-100 (100-הררי),สำหรับการขี่ในเส้นทางผจญภัย  เหมาะที่สุดสำหรับการแข่งขันทุกระดับ  ใช้เฟรม HL เช่นเดียวกับในรุ่น Mountain-100,Mountainbike für Profis. Perfekt für alle Schwierigkeitsgrade geeignet. Mit dem gleichen HL-Rahmen wie das Mountain-100.,バック カントリーまたは全レベルの競技用で、Mountain-100 と同じ HL フレームを採用しています。,Gerçek arazi sürüşü. Tüm yarışma seviyeleri için mükemmel. Mountain-100 ile aynı HL kadro kullanılmıştır.,2002-07-01T00:00:00.000+0000,2003-06-30T00:00:00.000+0000,null,AW00028547,null,April,J,Shen,false,1980-07-12,S,null,F,april2@adventure-works.com,20000,0,0,Partial High School,Educación secundaria (en curso),Niveau bac,Manual,Obrero,Ouvrier,0,2,"976, quai de Grenelle",null,1 (11) 500 555-0137,2002-08-11,0-1 Miles,Paris,75,Seine (Paris),FR,France,Francia,France,75016,1,Mountain Bikes,Bicicleta de montaña,VTT,1,Bikes,Bicicleta,Vélo
